Get�tigt am Datum;Betrag;Quelle;Zahlungsweise;Projekt;Kontakt-ID;Vorname;Nachname;Unternehmen;M�chte Brief-Mailing;M�chte E-Mail-Newsletter;Keine E-Mails senden;Keine Briefe senden;Keine Anrufe;Geburtsdatum;Kontakt-Tags;Person erstellt am;PLZ;Stadt;Land;E-Mail-Adresse;Telefon;01-Anrede Couvert;02-Anredeform
23.10.2025;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;9b9dd5c1802e9b0546fa08ecdcea0fe823b88b54c1252e2a8a6e478b914c73e3;Annamaria;B�hler;;Ja;Ja;Nein;Nein;Nein;1976;Benefizessen 25, keine Verdankungen, Pate, Vereinsmitglieder, Dauerspender;13.05.2020;6020;Emmenbr�cke;;annamaria.bhler@hotmail.com;021 004 77 19;Frau;Du1
22.10.2025;500,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;db7bc4646cc2d686d185d59908c6af61530bfc8763f9f66cd4948bcafb5ecdb1;Markus;Baumann;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5645;Aettenschwil;;markus.baumann@gmail.com;;Herr und Frau;Du2
22.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;323dd9fc5b77e2ca10a60d75e2c5b09161faa66be27b3b25e8c6c1cde95d2951;Liliana;Meyer;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6010;Kriens;;;031 863 79 30;Frau;Sie
21.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;8b6616f4f02fe6232cebf19c3c7caccad5733a4758cfb9407bf2e23fce7baa60;Ma�l;Schwab;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5645;Aettenschwil;;mal.schwab@hotmail.com;;Herr und Frau;Du2
21.10.2025;50,00;Neuspender;Bank�berweisung Vereinskonto;Allgemein;c2261837108749a43993711ed2d455171cf242cd529077be15e2a657732889ae;Leona;Eugster;;Ja;Ja;Nein;Nein;Nein;;;21.10.2025;5646;Abtwil;;;;Frau;Du1
21.10.2025;5000,00;Stiftungen;Bank�berweisung Vereinskonto;Allgemein;414c087b0c0236435e1b608b918bb68af5991f9ae23d88dca6e8b7c16368206e;Ren�;N�f;;Nein;Nein;Ja;Ja;Nein;;Weihnachtskarte, Stiftungen;11.05.2021;3001;Bern;;;;Frau;Sie
21.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;a40b68a15a007bb392758b647fbcc2289d6d9af6f49f9a0ff03a7ceeaff0a810;Anina;H�rlimann;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5645;Aettenschwil;;;055 513 18 53;Frau;Du1
20.10.2025;90,87;Mailing;Bank�berweisung Vereinskonto;Allgemein;b72b57f6306956859909f655dd0dc048205b4cd22cd560c88fe5a549cbac5260;Lisbeth;Schuler;;Ja;Ja;Nein;Nein;Nein;;Ausland;18.01.2022;55278;Dolgesheim;Deutschland;lisbeth.schuler@gmail.com;;Herr;Sie
20.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;d4d878095d84fc4826ce6260a480c61d9f7cca4afeb6d4ccb3695ed95ca90ef0;Hansj�rg;Scherrer;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;5644;Auw;;;+41 31 621 29 76;Familie;Du2
20.10.2025;5000,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;a7fb7ae060579424aafd0d3cafd3bd39640078f96dad0c9f943a9b07ef2e8817;Ga�lle;Zehnder;;Ja;Ja;Nein;Nein;Nein;;;21.10.2025;6274;Eschenbach;;;;Herr;Du1
17.10.2025;1000,00;Mailing;Bank�berweisung Vereinskonto;Grundversorgung Heimkinder;3d314b15fe1f08ad332b799ea675767de13d8980b09d4e4cfa548de3fed6c7bd;Nik;Amrein;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Weihnachtskarte;13.05.2020;8600;D�bendorf;;nik.amrein@gmail.com;;Frau;Du1
17.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;7454f0e0891e42b96ff0bafa9d8a7ef64ff42a6433ebdffed0b35631ffb4fe5f;Susanna;Bernasconi;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5630;Muri;;susanna.bernasconi@yahoo.com;091 544 61 58;Herr und Frau;Du2
17.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;8ffed3ad2ebf36b5db89224daab1f42a648bb32449876f4d0b27d97ebbfd45ef;Hildegard;Peter;;Ja;Ja;Nein;Nein;Nein;2006;Weihnachtskarte;13.05.2020;5643;Sins;;hildegard.peter@yahoo.com;044 677 86 56;Familie;Du2
16.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;1930ab256aeab00e33ebaa2864fbac47c9e5b041e67e98ae69d463c3e6786a29;Rosanna;Ferrari;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Euro, Pate, Ausland, Vereinsmitglieder;13.05.2020;78250;Tengen;Deutschland;rosanna.ferrari@gmail.com;041 422 46 87;Herr und Frau;Du2
16.10.2025;1000,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;22ba80e7736971f187600ec298281839708803f5b1f7b6c440e96b24c749429b;Ines;Hauser;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;4950;Huttwil;;ines.hauser@hotmail.com;;Frau;Sie
16.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;01e13679d2aed4f1038f50c3ea8cef453661c8def0b7b04b8082545744910ec2;Yves;Bianchi;;Ja;Ja;Nein;Nein;Nein;;;02.08.2023;6330;Cham;;;055 453 03 04;Frau;Du1
16.10.2025;2000,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;6c2e8b479125494895b0676b7deb785fab9e41215cb8aeb5c8f4f08aaf73304b;Lutz;Fl�ckiger;;Ja;Nein;Ja;Nein;Nein;;keine Verdankungen;13.05.2020;8853;Lachen SZ;;;;Herr und Frau;Du2
16.10.2025;2000,00;Kirchen, Vereine, Geburtstage;Bank�berweisung Vereinskonto;Allgemein;857ce221ae02d3665512b9e083510259646709fa6685bb7ad4d0c57ddf778a39;;;Wyss Bucher AG;Ja;Ja;Nein;Nein;Nein;;Kirchen;21.10.2025;6343;Rotkreuz;;;;Gemeindeleitung;Du2
16.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;8357676f52e6826136203cd34d88ae246560083c01e8a7a86543501827332ced;Deborah;Seiler;;Nein;Nein;Ja;Ja;Nein;;;21.10.2025;5623;Boswil;;;;Frau;Du1
15.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;231ed9f5d9c7192c3851581288b2ee8a2fc5ca6d20c7a8876e2b24f84f841933;Rodrigo;Sch�r;;Nein;Nein;Ja;Ja;Nein;;Einzelperson, Pate;20.05.2020;6300;Zug;;rodrigo.schr@gmail.com;;Frau;Du1
15.10.2025;600,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;9ec3314bdb698108056d450fc5736c365423160e958315062a392028e5353676;Vanesa;Schaller;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5644;Auw;;vanesa.schaller@yahoo.com;032 009 97 50;Familie;Du2
15.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;0322cca85f94c2ded452c9353a40f183bf28ba6330dac9c8e06cfc4500f8d3c0;Detlef;W�thrich;;Nein;Ja;Nein;Ja;Nein;;Pate, E-Mailing;13.05.2020;5627;Besenb�ren;;detlef.wthrich@yahoo.com;027 179 36 60;Frau;Du1
15.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;7aa50b57e5aa9adfbb0e186ba2a34e60fad9aad240a50f9c868b1bf59bea4aa6;G�rard;Hodel;;Ja;Ja;Nein;Nein;Nein;;Pate;06.01.2022;1796;Pirna;Deutschland;grard.hodel@yahoo.com;+41 41 194 86 82;Frau;Sie
15.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;344e5b4956c0b7d0109aa5eaea2683c5f8dcc56fdae827fbdc54fec12c8c7607;Mathilda;B�ttig;;Ja;Ja;Nein;Nein;Nein;1974;keine Verdankungen, Dauerspender;13.05.2020;8932;Mettmenstetten;;mathilda.bttig@yahoo.com;091 682 19 57;Familie;Du2
15.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;ee6c2fb300783f429a77cdd097239421d19e43056d27539b68f7e2047d022258;Matilda;Roth;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6333;H�nenberg;;;+41 22 902 07 63;Herr;Sie
15.10.2025;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;7405eb554f00f58bcfe391c035e9fbe963feeef0a26e405ba48bc70c3ea21e6c;Debora;Kuhn;;Nein;Ja;Nein;Ja;Nein;;Einzelperson, Pate;30.06.2020;6312;Steinhausen;;debora.kuhn@hotmail.com;;Herr;Du1
15.10.2025;65,00;Einnahmen;Bank�berweisung Vereinskonto;Warenverkauf;848fe57620044b2a207223ea0db370a59149ac97301d37eee521e6c436643a33;;;K�ser AG;Nein;Nein;Ja;Ja;Ja;;keine Verdankungen;05.08.2020;;;;;;;
15.10.2025;4,43;OS Einnahmen;Bank�berweisung Vereinskonto;Projekte CH;8eb9b4e204e3bb1801f2700fc0956e274812f47870681e8539144422591cbf29;Olivier;Mayer;;Nein;Ja;Nein;Ja;Nein;;Einzelperson, Pate, Vereinsmitglieder;13.05.2020;5644;Auw;;olivier.mayer@gmail.com;024 260 65 54;Herr;Du1
15.10.2025;47,35;OS Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;2980218d5fc344b426c7ee6165ee3e91659a30471154b22e9b0e7c3dbf2b5269;Alfredo;Schenk;;Ja;Ja;Nein;Nein;Nein;;Euro, Ausland, Dauerspender;09.12.2020;65779;Kelkheim;Deutschland;alfredo.schenk@gmail.com;+41 44 945 78 03;Frau;Sie
15.10.2025;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;794c3bcb29320ffb5a68d030f7225520c7b7ab3fdae6eb35aeba36e36108794a;Burak;Christen;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;31.07.2020;85757;Karlsfeld b. M�nchen;Deutschland;burak.christen@gmail.com;055 092 69 12;Frau;Sie
15.10.2025;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;794c3bcb29320ffb5a68d030f7225520c7b7ab3fdae6eb35aeba36e36108794a;Burak;Christen;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;31.07.2020;85757;Karlsfeld b. M�nchen;Deutschland;burak.christen@gmail.com;055 092 69 12;Frau;Sie
15.10.2025;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;794c3bcb29320ffb5a68d030f7225520c7b7ab3fdae6eb35aeba36e36108794a;Burak;Christen;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;31.07.2020;85757;Karlsfeld b. M�nchen;Deutschland;burak.christen@gmail.com;055 092 69 12;Frau;Sie
14.10.2025;250,00;Kirchen, Vereine, Geburtstage;Bank�berweisung Vereinskonto;Bildungsprojekt;05f5a36e0c2dac482c97830a1a782f2cbdba55284b708b2ddd6946af0d1c10ba;Bernd;Haas;;Ja;Ja;Nein;Nein;Nein;;;03.07.2023;6343;Rotkreuz;;;056 967 13 53;Herr;Du1
13.10.2025;1500,00;Kirchen, Vereine, Geburtstage;Bank�berweisung Vereinskonto;Krankenstation / med. Versorgung;4d771dbb17aaf3db60ab01d993a60f382b28afa9272a8027bd8ab8c1e94c9516;Sylvia;Blum;;Ja;Ja;Nein;Nein;Nein;;Gesch�ft;21.10.2025;6318;Walchwil;;;;Herr und Frau;Du2
13.10.2025;400,00;Kirchen, Vereine, Geburtstage;Bank�berweisung Vereinskonto;Allgemein;ba7dbeb033c2eb88a19e3418ef3dc1e2a2128f352d472eba151b3ea22d31a0dc;Labinot;Schaub;;Ja;Ja;Nein;Nein;Nein;;;21.10.2025;6333;H�nenberg See;;;;Frau;Du1
13.10.2025;20,00;Kirchen, Vereine, Geburtstage;Bank�berweisung Vereinskonto;Allgemein;f05d2b68d3c7192042ed8010e224f29eed8fe97e6d85701b91a52e190969914b;Diar;Baur;;Ja;Ja;Nein;Nein;Nein;;;21.10.2025;6043;Adligenswil;;;;Familie;Du2
10.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;5baf7eac7a6215a45a2a12105d6e606f42ce17ae2996cd105022d67d1c6a2043;Alessio;Ammann;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;5643;Sins;;;+41 91 566 22 55;Frau;Du1
10.10.2025;90,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;45082a9bbedcf56668e66c3ce754a5b41b3a4d8690ea0f61e803015f6815ad93;Elo�se;Ackermann;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;4513;Langendorf;;;;Frau;Sie
10.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;318213896c1f89ae901db1f6b36bdb1cdba19f80f29f73692011dcadbd54d423;Franco;Felber;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5643;Sins;;;024 444 68 56;Frau;Sie
09.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;d352dc94de8e5ba5e545edee9564f5577a231eba4a860b80f3fc0ab48251ea7c;Arlind;Hofer;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate;13.05.2020;1814;La Tour-de-Peilz;;arlind.hofer@hotmail.com;091 930 63 86;Frau;Du1
09.10.2025;100,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;2232b4c38f8e6abbcf87e7d1cf384b88ec90d89ffe7a3167bc77524382f52206;Boris;Lehmann;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Weihnachtskarte, Pate;13.05.2020;8932;Mettmenstetten;;boris.lehmann@hotmail.com;;Herr und Frau;Du2
09.10.2025;250,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;209536ee5ee1d440f52082055466c8100463b20112518a91e6fc7ebeab183d80;Branka;Mettler;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Dauerspender;13.05.2020;8932;Mettmenstetten;;branka.mettler@yahoo.com;+41 91 064 53 95;Frau;Du1
09.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;f31673ba11b868f9dffff85d7db0fbef365e07286025de97ba9ba4fa64b721f0;Ron;Schumacher;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5646;Abtwil;;ron.schumacher@hotmail.com;;Frau;Du1
09.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;3ac414c35dd539a89bed5d6ed02b9145d3b91307ff5dd4fc5fcc548b52a56ba1;Jeanne;Christen;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;9242;Oberuzwil;;;055 350 10 71;Herr und Frau;Du2
09.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;db0c564caec8cfb31f56e58e60644ab23818f9e005f9d8f675d67d0385595a35;Labinot;K�gi;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5643;Sins;;;027 168 95 90;Frau;Sie
08.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;026d55e8edb6a7d218dbcbe08e7376dbc08f940fc8cc86519ef4c6c8d2610bb5;Liselotte;Gasser;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;13.05.2020;3002;Alicante;Spanien;liselotte.gasser@hotmail.com;+41 91 746 56 43;Herr und Frau;Sie
08.10.2025;20,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;27a6447c754d7dbce119ebdcbffca06da4026c2a16ba6c8e3bd8e41219dfa1ab;Linus;Steffen;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5645;Aettenschwil;;;;Herr und Frau;Du2
08.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;08116325012f2b37d789fe91240ec6d68cc8ab3d2a141726fda327d21f4a8b5b;Erhard;Kaiser;;Ja;Ja;Nein;Nein;Nein;;;21.10.2025;5643;Sins;;;;Frau;Sie
08.10.2025;5215,91;OS Einnahmen;Bank�berweisung Vereinskonto;Projekte CH;848fe57620044b2a207223ea0db370a59149ac97301d37eee521e6c436643a33;;;K�ser AG;Nein;Nein;Ja;Ja;Ja;;keine Verdankungen;05.08.2020;;;;;;;
08.10.2025;19,50;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;5f15009e87d74210aa124d593e58b9195051471466695f699d7207cfa62dcdff;Heike;Suter;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, keine Verdankungen;13.05.2020;5644;Auw;;heike.suter@hotmail.com;+41 34 109 14 95;Frau;Du1
08.10.2025;48,75;OS Einnahmen;Bank�berweisung Vereinskonto;Projekte CH;9b9dd5c1802e9b0546fa08ecdcea0fe823b88b54c1252e2a8a6e478b914c73e3;Annamaria;B�hler;;Ja;Ja;Nein;Nein;Nein;1976;Benefizessen 25, keine Verdankungen, Pate, Vereinsmitglieder, Dauerspender;13.05.2020;6020;Emmenbr�cke;;annamaria.bhler@hotmail.com;021 004 77 19;Frau;Du1
08.10.2025;97,50;OS Einnahmen;Bank�berweisung Vereinskonto;Projekte CH;ecac4cb8165cb0dbe69273921d46d1e968c66900dad7d939ee23d0aa52039979;Ruzica;J�ggi;;Ja;Ja;Nein;Nein;Nein;;;30.10.2025;5647;Oberr�ti;;ruzica.jggi@hotmail.com;;Frau;Sie
08.10.2025;20,00;OS Einnahmen;Bank�berweisung Vereinskonto;Warenverkauf;1f7e50b230e1749e1acb1e63fce37c21fb65cc6d4f44a775a328708e6a956f2c;Armend;Kohler;;Ja;Ja;Nein;Nein;Nein;;;04.11.2025;5646;Abtwil;;;;Frau;Sie
08.10.2025;19,50;OS Einnahmen;Bank�berweisung Vereinskonto;Projekte CH;d0047e0ce72c8c28c4d60cc0cf04135731e81a89c023c0a92b0d2544a3c12fd6;Emily;M�der;;Ja;Ja;Nein;Nein;Nein;;;04.11.2025;6037;Root;;emily.mder@gmail.com;;Herr;Du1
08.10.2025;20,00;OS Einnahmen;Bank�berweisung Vereinskonto;Projekte CH;62fe3da29b362d459cfa18d31a7400bd7319745fa3ef6d2806267518da209ca0;Flurina;Fuchs;;Ja;Ja;Nein;Nein;Nein;;;03.11.2025;6280;Hochdorf;;flurina.fuchs@hotmail.com;;Herr und Frau;Sie
08.10.2025;100,00;OS Einnahmen;Bank�berweisung Vereinskonto;Projekte CH;e78f19ad2719bc07af3ba493fe8600909c1564eceada257b9aa072200ae1f0ae;Filip;Eichenberger;;Ja;Ja;Nein;Nein;Nein;;;30.10.2025;5643;Sins;;filip.eichenberger@gmail.com;;Frau;Sie
08.10.2025;50,00;OS Einnahmen;Bank�berweisung Vereinskonto;Projekte CH;9f7877a71010c79491ba27b56b59fd6258f34565fc225c5f9f8218c58abc863e;Anouk;Sch�rch;;Ja;Ja;Nein;Nein;Nein;;;04.11.2025;5605;Dottikon;;anouk.schrch@yahoo.com;;Herr;Sie
07.10.2025;14730,00;Einnahmen;Bank�berweisung Vereinskonto;Projekte CH;848fe57620044b2a207223ea0db370a59149ac97301d37eee521e6c436643a33;;;K�ser AG;Nein;Nein;Ja;Ja;Ja;;keine Verdankungen;05.08.2020;;;;;;;
07.10.2025;2089,95;Einnahmen;Bank�berweisung Vereinskonto;Projekte CH;848fe57620044b2a207223ea0db370a59149ac97301d37eee521e6c436643a33;;;K�ser AG;Nein;Nein;Ja;Ja;Ja;;keine Verdankungen;05.08.2020;;;;;;;
07.10.2025;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;547da2e708665bdc1cc475718099b86a2b9559faa41aeba442bca968bf8541da;Katrin;Kohler;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;3432;L�tzelfl�h;;katrin.kohler@hotmail.com;;Herr und Frau;Du2
07.10.2025;120,00;Mailing;Bank�berweisung Vereinskonto;Familienhilfe/Sozialprojekte;c37c847ebdcac11bb72e59e5316631ae8b1769f1ca009aea19fa88c69f0e11a8;Margot;Hofstetter;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5401;Baden;;margot.hofstetter@gmail.com;;Herr;Du1
07.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;0a82398823850a2d3e3ac41c191c84f0ac3e08d20670d5ed4aee65af9c636ff4;Liridon;Albrecht;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5643;Sins;;;;Frau;Du1
07.10.2025;100,00;Neuspender;Bank�berweisung Vereinskonto;Allgemein;57bd16e6b4e53d556c2f8306f21a0458c77938c0689a40754efda11e8122c584;Margarete;Wenger;;Ja;Ja;Nein;Nein;Nein;;;21.10.2025;5647;Oberr�ti;;;;Herr;Sie
07.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;b1740ac05b63357bdcb21b8a7aa7fcc3a6934814720b62420fd8bba93087dee7;Cristiano;Marti;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;4665;Oftringen;;cristiano.marti@yahoo.com;+41 24 287 05 93;Herr und Frau;Du2
07.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;b1740ac05b63357bdcb21b8a7aa7fcc3a6934814720b62420fd8bba93087dee7;Cristiano;Marti;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;4665;Oftringen;;cristiano.marti@yahoo.com;+41 24 287 05 93;Herr und Frau;Du2
06.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;34f508ea79ac91875d3e2595213a3a3dcedd655a2c00a9f2276334c993fcf9e1;Dilara;Sch�rer;;Ja;Ja;Nein;Nein;Nein;;Timoun, Pate;13.05.2020;3007;Bern;;dilara.schrer@gmail.com;081 397 30 40;Familie;Du2
06.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;cef1eb908608745be47469658a2654ebb50c41622a5916e7e35c1d34c9b554c0;Monika;Schmidt;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;13.05.2020;56566;Neuweid;Deutschland;monika.schmidt@yahoo.com;043 034 41 23;Herr;Sie
06.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;26b70e908a4f345f49d29001cd9a0420635a4f4f2eb547ab146cb1c9c41443de;Slobodan;Felber;;Nein;Nein;Ja;Ja;Nein;;keine Verdankungen;08.10.2025;5643;Sins;;;;Herr;Du1
06.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;b2af6f679242d76f466eab9318a1a34551d96276a7769b6d730b93c77a6b70b0;Milo;Hofstetter;;Ja;Ja;Nein;Nein;Nein;;;21.10.2025;6280;Hochdorf;;;;Herr;Sie
06.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;d352dc94de8e5ba5e545edee9564f5577a231eba4a860b80f3fc0ab48251ea7c;Arlind;Hofer;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate;13.05.2020;1814;La Tour-de-Peilz;;arlind.hofer@hotmail.com;091 930 63 86;Frau;Du1
03.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;73af15f709558c1e131eac76f00521fd07aac6bcdec19d343707ea8513c6c779;Volker;Seiler;;Ja;Ja;Nein;Nein;Nein;;Pate, Dauerspender;13.05.2020;5628;Birri;;volker.seiler@yahoo.com;+41 91 897 05 62;Familie;Du2
03.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;f0d82903e9642ca767ae9949f6306e4a150ee8375dcf2c2297b0707f478b5919;Antonella;Herzog;;Ja;Ja;Nein;Nein;Nein;;Gemeinsam, Pate;13.05.2020;8932;Mettmenstetten;;antonella.herzog@yahoo.com;;Familie;Du2
03.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;c06d77aa47278fe61f2486a3151877ed6400a994133d0e295c128337e4bd218f;Frederik;Bucher;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6652;Tegna;;;043 673 99 29;Frau;Du1
03.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;d7997e49ef2adf4781ff07371c1cc984841c2a00636563289bfa3ac625eb15bd;Dennis;Eichenberger;;Nein;Nein;Ja;Ja;Ja;;Einzelperson, Weihnachtskarte, Pate;12.08.2021;6331;H�nenberg;;dennis.eichenberger@yahoo.com;;Frau;Du1
03.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;a1513d4f846c3a08270802f6b266f86bd46be539206ef29056f5ebe764e31f75;Davide;Bucher;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5643;Sins;;;;Herr;Sie
03.10.2025;20,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;caac0523a3a491e3a949841eda2fdeae50f17661d1a319044f12f973b4d56eb8;Said;K�ng;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;6004;Luzern;;;;Frau;Du1
03.10.2025;50,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;7c2384affa6ec75e38b1876f68c655e1660deae3d490d5308d4ece9f5f5136cd;Andre;Tanner;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;5645;Aettenschwil;;;+41 31 396 27 21;Herr und Frau;Du2
03.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;35e0f92d0c88949eedd62713680859a46c138560d4bef3481d166cb7cb3cd489;Roy;Hunziker;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, keine Verdankungen;13.05.2020;8964;Rudolfstetten;;;032 786 10 01;Frau;Du1
03.10.2025;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;bfb0a6334471cd95b31e372e59b8eb4cdafb76846def96ec51a88a190718085c;Gianni;Schuler;;Ja;Nein;Nein;Nein;Nein;;;05.05.2022;5632;Buttwil;;gianni.schuler@hotmail.com;;Frau;Sie
03.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;f0d82903e9642ca767ae9949f6306e4a150ee8375dcf2c2297b0707f478b5919;Antonella;Herzog;;Ja;Ja;Nein;Nein;Nein;;Gemeinsam, Pate;13.05.2020;8932;Mettmenstetten;;antonella.herzog@yahoo.com;;Familie;Du2
03.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;f0d82903e9642ca767ae9949f6306e4a150ee8375dcf2c2297b0707f478b5919;Antonella;Herzog;;Ja;Ja;Nein;Nein;Nein;;Gemeinsam, Pate;13.05.2020;8932;Mettmenstetten;;antonella.herzog@yahoo.com;;Familie;Du2
03.10.2025;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;f0d82903e9642ca767ae9949f6306e4a150ee8375dcf2c2297b0707f478b5919;Antonella;Herzog;;Ja;Ja;Nein;Nein;Nein;;Gemeinsam, Pate;13.05.2020;8932;Mettmenstetten;;antonella.herzog@yahoo.com;;Familie;Du2
